Customer ID,Assigned RM,Customer Type,Priority/Private,Transaction Label,AUM Label,Propensity BAC,Propensity SB,Propensity RD,Score Overall,Score BAC,Score SB,Score RD,Risk Profile
2906,RM002,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Aggressive
2910,RM002,Very High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Growth
2915,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
2917,RM002,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Balanced
2919,RM002,Very High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
2923,RM002,High Net Worth,Priority,Low,Medium,Low,Qualified,High,8,1,4,3,Moderate
2925,RM002,Very High Net Worth,Priority,High,High,Medium,Medium,Low,5,2,2,1,Balanced
2927,RM002,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Moderate
2934,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
2935,RM002,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Moderate
2941,RM002,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Conservative
2943,RM002,Very High Net Worth,Priority,High,High,Low,Medium,Qualified,7,1,2,4,Balanced
2945,RM002,High Net Worth,Priority,Medium,Medium,Low,High,Medium,6,1,3,2,Conservative
2949,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
2952,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
2954,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
2956,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
2961,RM002,High Net Worth,Priority,High,High,Qualified,Low,Qualified,9,4,1,4,Balanced
2963,RM002,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Aggressive
2966,RM002,High Net Worth,Priority,High,High,Qualified,Qualified,Low,9,4,4,1,Moderate
2969,RM002,High Net Worth,Priority,High,High,High,Low,High,7,3,1,3,Conservative
2970,RM002,High Net Worth,Priority,Medium,Medium,Qualified,Low,Low,6,4,1,1,Conservative
2971,RM002,Very High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Moderate
2972,RM002,High Net Worth,Priority,Low,Medium,Low,Low,Qualified,6,1,1,4,Conservative
2973,RM002,High Net Worth,Priority,Low,Medium,High,Low,Medium,6,3,1,2,Conservative
2975,RM002,High Net Worth,Priority,High,High,High,Qualified,Low,8,3,4,1,Growth
2976,RM002,High Net Worth,Priority,Low,High,Qualified,Low,Qualified,9,4,1,4,Balanced
2978,RM002,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
2979,RM002,High Net Worth,Priority,High,High,High,Qualified,Low,8,3,4,1,Growth
2980,RM002,High Net Worth,Priority,Medium,Medium,Low,Low,Qualified,6,1,1,4,Balanced
2981,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,High,8,1,4,3,Conservative
2988,RM002,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
2989,RM002,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
2991,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
2994,RM002,High Net Worth,Priority,Medium,Medium,Medium,Medium,Low,5,2,2,1,Balanced
2995,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,
2999,RM002,High Net Worth,Priority,Medium,Low,Low,High,Low,5,1,3,1,Moderate
3002,RM002,Very High Net Worth,Priority,Low,High,Qualified,Low,Low,6,4,1,1,Balanced
3005,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
3009,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Growth
3012,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
3015,RM002,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Growth
3020,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
3021,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
3029,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
3039,RM002,High Net Worth,Priority,Medium,Medium,Low,High,Medium,6,1,3,2,Conservative
3047,RM002,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Moderate
3049,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
3051,RM002,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Growth
3053,RM002,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Balanced
3054,RM002,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Conservative
3055,RM002,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
3064,RM002,High Net Worth,Priority,High,Medium,Low,High,Medium,6,1,3,2,Balanced
3068,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
3072,RM002,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
3075,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
3079,RM002,High Net Worth,Priority,Low,High,Medium,Low,High,6,2,1,3,Growth
3083,RM002,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
3086,RM002,Very High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Aggressive
3088,RM002,High Net Worth,Priority,Low,Medium,Low,Medium,Low,4,1,2,1,Growth
3091,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
3092,RM002,High Net Worth,Priority,Low,Medium,Low,Medium,Low,4,1,2,1,Balanced
3093,RM002,High Net Worth,Priority,Low,Medium,Low,Low,High,5,1,1,3,Moderate
3099,RM002,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Moderate
3104,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
3108,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
3109,RM002,High Net Worth,Priority,Medium,High,Low,Medium,High,6,1,2,3,Conservative
3110,RM002,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Growth
3119,RM002,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
3120,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Conservative
3121,RM002,Very High Net Worth,Priority,Medium,Medium,Low,Qualified,High,8,1,4,3,Balanced
3126,RM002,Ultra High Net Worth,Priority,Low,High,Low,Medium,Low,4,1,2,1,Conservative
3131,RM002,Very High Net Worth,Priority,Low,High,Low,High,Low,5,1,3,1,Growth
3143,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
3147,RM002,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Conservative
3148,RM002,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Growth
3150,RM002,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
3151,RM003,High Net Worth,Priority,Low,Low,Low,Low,High,5,1,1,3,Aggressive
3152,RM003,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Moderate
3154,RM003,High Net Worth,Priority,Low,Low,Low,Low,Qualified,6,1,1,4,Conservative
3155,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
3156,RM003,High Net Worth,Priority,Low,Medium,Low,Low,Medium,4,1,1,2,Conservative
3160,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
3161,RM003,Very High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Conservative
3164,RM003,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,
3168,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
3169,RM003,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Conservative
3170,RM003,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
3174,RM003,High Net Worth,Priority,Medium,High,High,Qualified,Low,8,3,4,1,Conservative
3181,RM003,High Net Worth,Priority,Medium,Medium,High,Qualified,Low,8,3,4,1,Conservative
3182,RM003,Very High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
3183,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
3189,RM003,Very High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Aggressive
3198,RM003,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Balanced
3199,RM003,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Conservative
3200,RM003,High Net Worth,Priority,Low,High,Low,Low,Qualified,6,1,1,4,Balanced
3205,RM003,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Moderate
3207,RM003,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
3212,RM003,High Net Worth,Priority,Low,High,Medium,Low,Low,4,2,1,1,Moderate
3216,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
3218,RM003,High Net Worth,Priority,Low,High,Low,Low,Qualified,6,1,1,4,Aggressive
3224,RM003,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Aggressive
3225,RM003,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
3227,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Conservative
3229,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
3234,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
3238,RM003,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Balanced
3239,RM003,High Net Worth,Priority,High,High,High,High,Medium,8,3,3,2,Balanced
3243,RM003,High Net Worth,Priority,Low,Medium,Low,Low,Medium,4,1,1,2,Conservative
3247,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
3248,RM003,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,
3249,RM003,Ultra High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Growth
3254,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
3263,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
3267,RM003,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Balanced
3273,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
3279,RM003,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Conservative
3286,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
3288,RM003,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Conservative
3290,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
3293,RM003,High Net Worth,Priority,High,High,Low,High,Medium,6,1,3,2,Balanced
3294,RM003,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Balanced
3295,RM003,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Growth
3298,RM003,High Net Worth,Priority,Medium,Medium,High,Qualified,Low,8,3,4,1,Balanced
3306,RM003,Very High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
3307,RM003,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
3308,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
3314,RM003,High Net Worth,Priority,Medium,High,High,High,Qualified,10,3,3,4,Conservative
3315,RM003,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Growth
3317,RM003,High Net Worth,Priority,Low,Low,Low,Low,High,5,1,1,3,Balanced
3319,RM003,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Moderate
3323,RM003,Very High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
3332,RM003,High Net Worth,Priority,High,Low,Low,Qualified,Low,6,1,4,1,Moderate
3337,RM003,High Net Worth,Priority,Low,Medium,High,Low,Medium,6,3,1,2,Moderate
3339,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
3347,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
3348,RM003,High Net Worth,Priority,Low,Medium,Qualified,Low,Low,6,4,1,1,Moderate
3349,RM003,High Net Worth,Priority,Medium,High,Low,Medium,Medium,5,1,2,2,Balanced
3356,RM003,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
3357,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
3361,RM003,High Net Worth,Priority,High,Medium,Low,High,Low,5,1,3,1,Moderate
3362,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
3368,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
3370,RM003,High Net Worth,Priority,Low,High,Low,Low,High,5,1,1,3,Aggressive
3372,RM003,High Net Worth,Priority,High,High,Low,High,Qualified,8,1,3,4,Balanced
3380,RM003,High Net Worth,Priority,Low,High,Low,Low,Medium,4,1,1,2,Moderate
3382,RM003,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Balanced
3386,RM003,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Moderate
3387,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
3398,RM003,High Net Worth,Priority,High,Medium,Low,High,Low,5,1,3,1,Conservative
3399,RM003,High Net Worth,Priority,Low,High,Low,High,Low,5,1,3,1,Balanced
3400,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
3408,RM003,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Moderate
3409,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
3414,RM003,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
3417,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Medium,7,1,4,2,Growth
3420,RM003,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Balanced
3422,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
3425,RM003,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Growth
3435,RM003,High Net Worth,Priority,Low,Low,Medium,Low,Low,4,2,1,1,Conservative
3445,RM003,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Balanced
3452,RM003,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Growth
3453,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
3457,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
3458,RM003,Ultra High Net Worth,Priority,High,High,Low,High,Qualified,8,1,3,4,Balanced
3459,RM003,High Net Worth,Priority,Low,High,Qualified,Low,Low,6,4,1,1,
3460,RM003,High Net Worth,Priority,High,High,Qualified,Qualified,Qualified,12,4,4,4,Moderate
3462,RM003,Very High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Moderate
3465,RM003,High Net Worth,Priority,High,High,High,High,Low,7,3,3,1,Moderate
3466,RM003,High Net Worth,Priority,Medium,High,Low,High,High,7,1,3,3,Balanced
3467,RM003,High Net Worth,Priority,High,Medium,Low,High,Low,5,1,3,1,Balanced
3478,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
3480,RM003,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Growth
3484,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
3486,RM003,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Growth
3497,RM003,High Net Worth,Priority,Low,Medium,Qualified,Low,Qualified,9,4,1,4,Aggressive
3500,RM003,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Aggressive
3501,RM003,High Net Worth,Priority,High,High,Low,Medium,Qualified,7,1,2,4,Growth
3503,RM003,High Net Worth,Priority,Low,Medium,Low,Qualified,Medium,7,1,4,2,Aggressive
3506,RM003,Very High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Moderate
3513,RM003,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,
3514,RM003,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Moderate
3518,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
3519,RM003,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
3522,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
3524,RM003,High Net Worth,Priority,High,High,Low,Qualified,Qualified,9,1,4,4,Growth
3525,RM003,Very High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
3526,RM003,High Net Worth,Priority,Medium,Medium,Qualified,Low,Qualified,9,4,1,4,Growth
3527,RM003,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Conservative
3531,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
3532,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Growth
3535,RM003,High Net Worth,Priority,Low,Low,Low,High,Low,5,1,3,1,Balanced
3541,RM003,High Net Worth,Priority,High,Medium,Low,High,Medium,6,1,3,2,Balanced
3543,RM003,High Net Worth,Priority,High,High,Low,Low,High,5,1,1,3,Moderate
3545,RM003,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Conservative
3547,RM003,High Net Worth,Priority,High,Medium,Low,Qualified,High,8,1,4,3,Balanced
3550,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
3551,RM003,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Aggressive
3553,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
3556,RM003,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
3558,RM003,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Moderate
3561,RM003,High Net Worth,Priority,Medium,High,High,High,Low,7,3,3,1,Moderate
3564,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Qualified,8,1,3,4,Conservative
3565,RM003,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Conservative
3567,RM003,High Net Worth,Priority,Low,Medium,High,Low,High,7,3,1,3,Aggressive
3570,RM003,High Net Worth,Priority,High,High,High,Qualified,High,10,3,4,3,Balanced
3571,RM003,High Net Worth,Priority,High,High,Low,Qualified,Medium,7,1,4,2,Conservative
3575,RM003,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Moderate
3577,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
3580,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
3582,RM003,High Net Worth,Priority,Low,High,Low,Low,Qualified,6,1,1,4,Conservative
3583,RM003,High Net Worth,Priority,High,High,Low,Low,High,5,1,1,3,Moderate
3587,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
3589,RM003,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Growth
3591,RM003,High Net Worth,Priority,High,High,Low,Qualified,Qualified,9,1,4,4,Aggressive
3599,RM003,High Net Worth,Priority,Low,Medium,Low,Medium,Low,4,1,2,1,Conservative
3601,RM003,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
3604,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
3605,RM003,Very High Net Worth,Priority,High,High,Low,Qualified,Qualified,9,1,4,4,Moderate
3608,RM003,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Moderate
3609,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
3613,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
3615,RM003,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Balanced
3616,RM003,Very High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
3623,RM003,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Growth
3625,RM003,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Growth
3626,RM003,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
3629,RM003,High Net Worth,Priority,Medium,High,High,High,High,9,3,3,3,Conservative
3635,RM003,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Conservative
3637,RM003,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Balanced
3639,RM003,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
3640,RM003,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Growth
3641,RM003,High Net Worth,Priority,Medium,High,Low,High,Qualified,8,1,3,4,Balanced
3665,RM003,Very High Net Worth,Priority,Medium,High,High,Qualified,Qualified,11,3,4,4,Moderate
3666,RM003,High Net Worth,Priority,Medium,High,Low,Qualified,High,8,1,4,3,Moderate
3669,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
3671,RM003,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Moderate
3675,RM003,High Net Worth,Priority,Medium,High,Low,High,High,7,1,3,3,Moderate
3677,RM003,High Net Worth,Priority,High,Medium,Low,Qualified,High,8,1,4,3,Conservative
3696,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
3698,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
3703,RM003,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
3710,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
3712,RM003,High Net Worth,Priority,Low,Low,Low,Qualified,Low,6,1,4,1,Growth
3716,RM003,High Net Worth,Priority,Low,High,High,Qualified,Low,8,3,4,1,Moderate
3717,RM003,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Balanced
3719,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
3720,RM003,High Net Worth,Priority,High,High,Medium,Qualified,Low,7,2,4,1,Growth
3721,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Aggressive
3723,RM003,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Aggressive
3725,RM003,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,
3726,RM003,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Growth
3727,RM003,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
3728,RM003,Very High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Moderate
3731,RM003,High Net Worth,Priority,Low,High,Low,Low,High,5,1,1,3,Balanced
3734,RM003,High Net Worth,Priority,High,Low,Low,Qualified,Qualified,9,1,4,4,Balanced
3735,RM003,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Growth
3738,RM003,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Balanced
3742,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
3745,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
3746,RM003,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Moderate
3752,RM003,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
3762,RM003,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Conservative
3769,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
3775,RM003,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Moderate
3776,RM003,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
3781,RM003,High Net Worth,Priority,High,High,Low,Low,High,5,1,1,3,Conservative
3787,RM003,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
3790,RM003,High Net Worth,Priority,Medium,Medium,Low,Low,Qualified,6,1,1,4,Aggressive
3793,RM003,High Net Worth,Priority,Low,Zero,Low,Low,Medium,4,1,1,2,Conservative
3794,RM003,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Conservative
